OP,A1,A2,A3,A4,A5 
-,8560,0,0,0,0
-,8473,0,0,0,0
-,3828,0,0,0,0
+,4975,4083,8783,9617,8838
-,2535,0,0,0,0
-,3988,0,0,0,0
-,6230,0,0,0,0
+,6183,7871,6927,2708,6863
-,5311,0,0,0,0
-,4979,0,0,0,0
-,3341,0,0,0,0
+,1897,2171,9851,799,8459
-,5313,0,0,0,0
+,3653,167,9736,8031,4228
+,3671,8059,4414,2564,5259
+,3411,2440,6329,2478,7886
+,6638,1921,4881,1215,9792
+,5241,2804,4792,9357,5195
+,5304,6212,150,9316,6020
-,1933,0,0,0,0
-,4173,0,0,0,0
+,3676,211,7565,1342,7988
+,7628,6638,6294,6860,1412
+,3514,1399,6464,6061,8634
-,5054,0,0,0,0
+,6806,8201,1204,3650,5307
+,9669,1770,4975,1828,2912
-,3035,0,0,0,0
-,3985,0,0,0,0
+,5087,747,9358,698,3541
-,9683,0,0,0,0
+,9363,9047,4422,8589,1285
-,3027,0,0,0,0
-,4165,0,0,0,0
+,1662,2870,9974,7981,7704
+,1220,7421,5401,9908,8954
-,2010,0,0,0,0
-,8936,0,0,0,0
+,5835,9384,1830,2135,3734
+,3691,1917,9569,4922,4034
+,9817,4190,3439,9200,3622
+,2586,5187,7868,8350,8053
-,3708,0,0,0,0
+,6068,4893,4650,5126,3873
+,7471,1412,8002,2235,8043
+,7896,6158,2505,56,8092
-,2694,0,0,0,0
-,6727,0,0,0,0
+,5597,8961,5648,9711,8537
-,302,0,0,0,0
+,6067,231,1602,8812,1496
+,1768,3930,2378,1215,923
-,3773,0,0,0,0
+,7821,3335,4730,5236,2297
-,2363,0,0,0,0
+,2963,3208,9342,8266,2988
+,8859,8968,5940,8711,7876
+,3556,3580,5971,4414,9514
-,5566,0,0,0,0
-,2558,0,0,0,0
+,4562,5814,5214,7141,6711
-,3514,0,0,0,0
-,2469,0,0,0,0
+,8133,710,3691,7855,4241
-,8584,0,0,0,0
-,9051,0,0,0,0
-,3528,0,0,0,0
-,1210,0,0,0,0
-,9600,0,0,0,0
+,1521,1266,818,4743,5794
+,8069,3533,3540,3986,6305
-,4775,0,0,0,0
-,1927,0,0,0,0
-,3361,0,0,0,0
+,1804,5307,5347,4961,2937
+,5222,67,7257,3342,2551
+,5687,4966,1568,7877,5735
-,8479,0,0,0,0
+,4355,8564,3917,9343,3986
-,1776,0,0,0,0
+,372,9439,3750,4144,9741
+,8893,2925,7207,3461,2777
+,639,4691,7570,8641,5933
+,8226,7696,4113,6392,8112
-,7192,0,0,0,0
+,1183,6034,6096,223,942
-,4820,0,0,0,0
-,1704,0,0,0,0
-,6782,0,0,0,0
+,6905,6274,7768,6235,9099
-,694,0,0,0,0
+,2304,3960,5916,1155,4769
-,5203,0,0,0,0
-,5911,0,0,0,0
+,3048,4388,2769,5756,2501
-,8374,0,0,0,0
-,9277,0,0,0,0
-,5901,0,0,0,0
-,2764,0,0,0,0
+,1226,5558,1804,5865,2796
+,4540,4514,6892,6108,3926
+,6893,8431,6634,2473,7884
+,4478,7796,626,8057,3606
+,3856,2394,6958,3943,9343
-,9303,0,0,0,0
+,3801,3852,3607,6485,1751
+,6352,9106,2712,792,7370
+,9062,805,3290,8109,1097
-,6612,0,0,0,0
-,2004,0,0,0,0
+,8992,1719,7948,9490,9008
+,25,8958,7168,3891,7650
+,9661,2939,7367,4553,2371
-,3078,0,0,0,0
+,6836,1438,9397,4338,2282
+,401,3860,5220,2849,8964
+,9941,3840,6629,9393,7909
+,8542,8714,3117,9254,4104
-,5127,0,0,0,0
+,2116,1923,2507,1159,5779
+,7002,6298,1772,4414,5104
-,7402,0,0,0,0
+,9231,1925,9993,9840,2810
+,8493,3541,6628,6744,5263
-,2705,0,0,0,0
-,4623,0,0,0,0
-,2196,0,0,0,0
+,1606,2802,6170,4592,8833
+,2857,4489,5939,8296,4787
+,2080,9712,4513,5675,4324
+,7970,2899,9782,2230,4537
+,8881,3478,970,4387,4424
+,1155,9655,7641,1226,8277
-,6823,0,0,0,0
-,9127,0,0,0,0
-,8914,0,0,0,0
-,2726,0,0,0,0
-,3772,0,0,0,0
-,5037,0,0,0,0
+,6212,9491,7372,9514,5365
+,6566,1182,4522,1510,1784
+,2595,3601,5275,2766,5856
-,7888,0,0,0,0
-,2126,0,0,0,0
-,3323,0,0,0,0
+,1017,3523,7882,1510,162
-,6787,0,0,0,0
-,9991,0,0,0,0
-,3797,0,0,0,0
-,9827,0,0,0,0
+,2556,5539,3906,5528,8100
+,3463,7069,6855,8578,4035
+,4591,4659,9206,4768,2136
-,1886,0,0,0,0
-,8998,0,0,0,0
+,9357,6726,4179,6371,5711
+,523,1306,3681,7387,8917
+,1130,2417,464,2826,8649
-,8347,0,0,0,0
-,53,0,0,0,0
-,9726,0,0,0,0
+,9427,5261,7791,7628,6213
+,5855,3294,1930,1488,4523
+,2498,4125,8414,4449,6295
-,230,0,0,0,0
-,8103,0,0,0,0
-,962,0,0,0,0
-,8583,0,0,0,0
-,94,0,0,0,0
+,7195,2325,9500,5692,4224
-,8213,0,0,0,0
+,2524,6230,8325,3890,8976
-,6405,0,0,0,0
-,4012,0,0,0,0
-,7892,0,0,0,0
-,778,0,0,0,0
+,9562,5350,8076,2151,848
+,8546,3197,666,5572,4122
-,7172,0,0,0,0
+,1345,9076,4739,9651,5848
-,1126,0,0,0,0
-,9782,0,0,0,0
+,4885,6383,2350,4052,4110
-,5927,0,0,0,0
-,1485,0,0,0,0
-,8,0,0,0,0
+,8848,7319,2961,5791,4796
-,9223,0,0,0,0
+,7604,2039,4232,5976,3465
-,5635,0,0,0,0
-,7292,0,0,0,0
+,59,7805,9210,1610,7260
+,9744,17,7858,3012,5879
-,1372,0,0,0,0
-,247,0,0,0,0
-,3893,0,0,0,0
-,3199,0,0,0,0
+,99,1232,7429,4018,1902
+,9847,6049,5240,3388,7453
-,4216,0,0,0,0
+,8780,453,1023,7075,7756
+,2936,6162,4066,4328,38
+,4044,2157,3570,4941,7372
-,43,0,0,0,0
+,9799,2596,1206,835,8147
-,4859,0,0,0,0
+,367,8418,3701,9537,8852
+,559,9777,6499,9741,2497
+,6216,1235,4367,3328,3457
-,54,0,0,0,0
+,4007,3082,470,788,3484
+,9420,8721,5099,1875,7902
+,1503,9756,768,8235,4530
+,4416,6200,2511,3818,4777
+,8827,5150,4984,4536,1427
+,885,1519,2319,4001,2504
-,8629,0,0,0,0
+,1727,6878,9978,6384,5120
-,7458,0,0,0,0
+,7343,6273,8622,7366,5941
+,3971,7677,1681,1084,2379
-,6903,0,0,0,0
+,5949,6708,1558,7200,8047
-,1027,0,0,0,0
+,3919,627,7069,8581,8538
-,2002,0,0,0,0
+,243,5259,3607,5078,6850
+,3532,4911,7404,9203,3300
+,7774,2444,9952,1768,5579
-,9234,0,0,0,0
+,4700,4595,2052,5461,8381
-,3091,0,0,0,0
-,7606,0,0,0,0
-,8971,0,0,0,0
+,7864,1800,5730,7037,4060
-,7207,0,0,0,0
-,3557,0,0,0,0
+,3707,2018,1088,7522,8003
-,7473,0,0,0,0
+,107,344,5621,5508,6214
+,7139,3391,9425,3126,5121
+,616,3548,7486,616,4173
+,6818,8322,4901,2562,2438
-,8664,0,0,0,0
+,7491,4153,5253,9615,4563
-,9953,0,0,0,0
+,7909,1428,3169,1437,7111
-,5038,0,0,0,0
-,6169,0,0,0,0
+,6165,6859,9725,223,621
-,9378,0,0,0,0
-,7598,0,0,0,0
-,2089,0,0,0,0
+,8656,7101,8596,2910,7969
+,3595,2683,3410,150,6751
-,8489,0,0,0,0
+,6584,1740,9707,4342,9209
-,9791,0,0,0,0
-,2661,0,0,0,0
+,1383,5620,3341,5035,2344
+,9476,5111,9920,5801,1779
+,2589,9175,5594,3698,9082
+,5885,4676,8476,3415,153
+,2036,8254,2957,3093,1753
-,5996,0,0,0,0
+,2737,8929,9980,3291,7322
+,6754,5509,1655,4029,7260
+,6991,1338,5354,2371,7169
+,1867,4368,5097,7139,2644
-,103,0,0,0,0
+,939,9506,3897,4819,5426
-,9097,0,0,0,0
-,1319,0,0,0,0
-,723,0,0,0,0
+,1959,889,5569,539,3559
+,7305,9099,2872,4468,507
+,4916,9968,8619,8534,7606
-,7663,0,0,0,0
+,6640,0,318,4003,9436
-,5275,0,0,0,0
+,1546,7841,4378,5092,3478
+,6361,5850,8235,9231,5732
+,7487,1175,8355,7329,2650
-,1195,0,0,0,0
+,296,3779,6834,6594,1818
-,8580,0,0,0,0
+,7369,8633,7382,1380,9759
-,149,0,0,0,0
+,7793,6111,1036,3518,478
+,3460,3071,416,8250,5374
-,9411,0,0,0,0
-,6282,0,0,0,0
+,1162,5774,7559,5672,6377
-,2117,0,0,0,0
+,9249,4289,6433,2866,247
+,5446,2226,4762,9112,9868
-,3636,0,0,0,0
+,9737,6947,9391,7940,5286
-,3675,0,0,0,0
-,2323,0,0,0,0
-,8071,0,0,0,0
+,2094,833,238,9103,6012
-,7962,0,0,0,0
+,2493,8344,4476,2586,8151
+,93,8154,7226,7638,5336
+,6054,1716,8218,3451,3284
+,1251,7188,2436,6268,9240
+,263,869,1676,4130,4773
+,3395,8808,3686,2964,710
-,9793,0,0,0,0
+,3009,4801,9286,4499,3179
+,3952,7421,1955,3497,759
+,3134,6397,565,207,7018
-,6743,0,0,0,0
-,8621,0,0,0,0
+,4027,5730,463,7739,5117
+,1554,9321,8567,1723,5872
-,6884,0,0,0,0
+,4079,8964,9260,5749,6078
-,812,0,0,0,0
-,3555,0,0,0,0
-,2445,0,0,0,0
-,7480,0,0,0,0
-,6225,0,0,0,0
+,4427,3404,1481,5763,8053
+,7212,1519,2355,6400,2339
+,6783,27,6431,6486,1005
+,9830,2694,3413,3497,5522
-,7151,0,0,0,0
+,4083,6009,5766,9432,5936
+,494,3562,31,3094,9951
+,4254,893,5646,9764,5267
-,1386,0,0,0,0
-,9739,0,0,0,0
-,6931,0,0,0,0
-,5291,0,0,0,0
+,9899,1040,4288,2539,7345
+,3165,4131,8666,144,7314
+,4428,5668,3626,8361,3572
-,4164,0,0,0,0
+,4388,3728,6777,4136,4454
+,831,3107,9868,9272,5147
-,6224,0,0,0,0
-,9554,0,0,0,0
-,232,0,0,0,0
-,1637,0,0,0,0
+,244,4106,1879,2129,9243
+,4434,5606,5022,7440,5087
-,1138,0,0,0,0
-,7029,0,0,0,0
-,5243,0,0,0,0
-,707,0,0,0,0
-,4249,0,0,0,0
-,7226,0,0,0,0
-,664,0,0,0,0
+,6781,4745,7263,5314,9365
+,3677,3586,3592,3386,2393
+,4432,5362,1943,5283,9353
-,8198,0,0,0,0
-,8583,0,0,0,0
-,2974,0,0,0,0
+,6229,599,3282,8007,6597
+,916,7831,5248,5872,5461
-,7432,0,0,0,0
-,9239,0,0,0,0
+,7253,4708,6679,6155,9905
+,3446,9830,8872,8331,160
+,2199,8759,8687,3532,7360
+,8919,7785,8112,508,2900
+,4479,7330,4512,5509,8440
-,6713,0,0,0,0
-,4960,0,0,0,0
-,6300,0,0,0,0
-,3269,0,0,0,0
-,3553,0,0,0,0
-,9804,0,0,0,0
-,2943,0,0,0,0
+,262,3837,3637,3940,2439
-,8629,0,0,0,0
-,9485,0,0,0,0
-,339,0,0,0,0
-,4538,0,0,0,0
-,3225,0,0,0,0
-,3014,0,0,0,0
-,4506,0,0,0,0
-,4849,0,0,0,0
-,1207,0,0,0,0
-,7448,0,0,0,0
-,323,0,0,0,0
-,7591,0,0,0,0
+,1260,7972,3690,2386,9027
+,7137,6878,3031,5203,8813
+,5120,8204,8996,8516,9
-,9501,0,0,0,0
-,8565,0,0,0,0
-,5790,0,0,0,0
-,1429,0,0,0,0
+,2000,5113,9315,7899,7670
-,6677,0,0,0,0
+,2302,9094,6040,7578,7235
-,1337,0,0,0,0
+,4636,4471,7903,3454,9953
-,2644,0,0,0,0
-,7760,0,0,0,0
-,5890,0,0,0,0
+,9709,8010,9415,960,1770
+,738,4685,4174,2677,3275
-,7835,0,0,0,0
+,6589,163,1804,590,4093
+,6326,1409,9834,9583,3052
-,1348,0,0,0,0
+,190,3118,7530,1163,5882
-,8575,0,0,0,0
-,7563,0,0,0,0
+,429,4289,9390,3004,617
-,3996,0,0,0,0
-,8610,0,0,0,0
+,9013,4333,8165,4729,686
+,4714,9732,9255,4902,4884
+,6605,561,9938,6490,5785
+,7112,1080,5588,5660,3774
-,1832,0,0,0,0
-,2355,0,0,0,0
-,2868,0,0,0,0
+,608,3351,6719,3376,6887
+,976,4173,3987,8059,113
-,3462,0,0,0,0
+,9841,7089,7102,5027,1995
+,4846,8670,5425,533,8945
+,7071,9967,8859,3097,7286
+,1482,4823,474,4739,8776
-,2242,0,0,0,0
+,6819,8476,4335,4021,8244
+,8604,4609,8029,7336,7221
+,707,5470,618,6323,331
-,6809,0,0,0,0
+,4224,1119,5115,3039,2922
-,8172,0,0,0,0
-,1690,0,0,0,0
+,6457,2488,4986,9985,8039
-,203,0,0,0,0
-,5573,0,0,0,0
+,6687,6207,6439,1490,4570
-,3772,0,0,0,0
-,4415,0,0,0,0
+,5424,1218,4042,7782,9346
+,8014,5163,6896,2401,4728
-,9664,0,0,0,0
+,4641,9779,5071,6867,9742
-,8010,0,0,0,0
+,6121,2391,7266,5723,7106
-,6485,0,0,0,0
-,8394,0,0,0,0
-,8337,0,0,0,0
+,2269,3674,7666,7151,7318
+,104,549,1604,6056,1035
-,5530,0,0,0,0
+,4648,4305,815,5144,8307
+,4605,5387,4554,1057,4624
-,5533,0,0,0,0
+,830,6256,5494,669,592
+,3322,8840,6896,743,6712
+,3261,664,9317,275,9465
-,7214,0,0,0,0
-,5995,0,0,0,0
-,5079,0,0,0,0
-,9212,0,0,0,0
-,947,0,0,0,0
+,7862,7890,251,8523,5834
-,1339,0,0,0,0
-,6199,0,0,0,0
+,3598,2202,1589,3971,4037
+,1265,5150,7146,8935,5313
-,3870,0,0,0,0
-,8627,0,0,0,0
+,4505,5342,788,8882,9854
-,3967,0,0,0,0
+,6580,5753,6911,5349,8101
-,868,0,0,0,0
+,5794,3832,1986,4745,3586
-,438,0,0,0,0
+,4189,8058,7582,7023,2297
+,4151,5663,8666,2151,6463
-,6583,0,0,0,0
-,2944,0,0,0,0
+,1267,1474,8143,3346,8237
-,1089,0,0,0,0
+,8778,3551,2122,2189,6288
-,9432,0,0,0,0
-,8491,0,0,0,0
-,1289,0,0,0,0
+,3883,8234,2484,8176,4731
+,7585,4679,9314,1488,2745
-,8476,0,0,0,0
-,1052,0,0,0,0
+,5644,1976,8561,8339,3272
-,2161,0,0,0,0
+,6722,4176,4529,6390,7427
+,6069,4841,7460,5335,8564
+,5316,8254,5655,9146,1769
+,6494,1981,9817,2976,1809
-,20,0,0,0,0
-,7295,0,0,0,0
-,9970,0,0,0,0
-,7597,0,0,0,0
-,5294,0,0,0,0
+,6078,8712,1178,2007,4241
-,681,0,0,0,0
-,3451,0,0,0,0
+,9019,1941,5191,9711,5542
+,7280,8750,6852,5582,8892
+,6325,1292,1169,7424,5420
+,6795,9757,7504,9667,6066
+,5061,1662,1902,8159,6234
-,2915,0,0,0,0
-,4310,0,0,0,0
-,4364,0,0,0,0
+,1081,4144,9621,158,8124
-,7547,0,0,0,0
+,5146,9384,5016,3249,7724
-,9792,0,0,0,0
-,4384,0,0,0,0
-,1955,0,0,0,0
+,911,8419,8434,924,2499
-,9112,0,0,0,0
+,168,5758,3344,676,9993
+,2985,7589,5210,4004,8148
+,2308,6038,9321,2716,9863
-,9346,0,0,0,0
+,2203,5114,1226,8712,6529
-,5944,0,0,0,0
-,1173,0,0,0,0
-,84,0,0,0,0
+,5659,9633,4041,8810,7189
+,988,3367,607,8674,3750
-,2280,0,0,0,0
-,865,0,0,0,0
-,3367,0,0,0,0
-,9139,0,0,0,0
+,4163,885,7098,2881,9233
+,1834,3800,8493,7133,4503
-,8760,0,0,0,0
+,9338,9876,5246,8504,7137
+,3397,9306,2989,4941,3427
-,8692,0,0,0,0
-,4660,0,0,0,0
-,1439,0,0,0,0
+,6829,3974,8415,757,2667
-,7977,0,0,0,0
-,2327,0,0,0,0
-,2387,0,0,0,0
-,134,0,0,0,0
+,8178,1288,8879,8582,2438
-,6512,0,0,0,0
-,2990,0,0,0,0
+,3884,7059,6585,8948,9675
-,1803,0,0,0,0
+,5615,6375,6064,437,8575
-,4203,0,0,0,0
-,4389,0,0,0,0
-,642,0,0,0,0
+,1906,4752,5053,5011,4277
+,8885,8738,1697,4960,774
+,1895,9799,4222,3214,7693
+,3298,5809,7026,1370,3350
-,8598,0,0,0,0
+,5084,4874,1479,4176,9167
-,6166,0,0,0,0
-,7079,0,0,0,0
+,2468,6981,5863,3911,5217
-,6149,0,0,0,0
+,8060,3090,5964,4939,7434
-,60,0,0,0,0
+,3768,2181,2405,5315,9733
+,4381,6852,3410,817,9048
+,3720,3562,1169,1949,3601
+,2085,3968,6651,9735,3491
-,7190,0,0,0,0
+,6555,1402,8575,6264,9210
+,4131,1901,4526,9254,5270
+,856,6123,8069,3156,1691
+,9848,2907,1716,30,5148
-,564,0,0,0,0
+,1922,8547,5547,3601,8247
-,1121,0,0,0,0
+,1099,3734,3801,7145,2345
+,6678,3048,4035,6552,1891
+,648,2566,1484,8424,7266
-,9200,0,0,0,0
+,1121,199,8332,2011,4027
-,4601,0,0,0,0
+,7839,2939,8679,5974,7932
+,7696,5575,9705,7769,7373
+,953,5750,5244,4106,7423
+,693,8919,1506,6528,8353
-,6539,0,0,0,0
+,6221,1084,7564,3170,5897
+,3416,5185,485,2144,5545
-,4799,0,0,0,0
+,8258,6671,8470,3583,1606
-,7356,0,0,0,0
-,116,0,0,0,0
-,9004,0,0,0,0
+,6332,7554,7401,4887,3223
-,1106,0,0,0,0
+,4918,3487,8984,1393,4124
-,1319,0,0,0,0
+,7694,6022,527,9088,3374
+,7974,2061,1990,1617,5220
+,7135,2550,9119,7704,1723
-,4459,0,0,0,0
-,9172,0,0,0,0
+,3375,1139,586,8795,1160
+,3790,730,987,9778,8612
+,4374,6619,4494,8279,2486
-,3792,0,0,0,0
+,5296,1009,1885,8211,7882
+,4749,1321,4484,7758,8606
-,386,0,0,0,0
-,5325,0,0,0,0
+,8169,7157,9082,7836,5734
-,9993,0,0,0,0
-,9653,0,0,0,0
+,3423,3878,1394,737,1203
-,1772,0,0,0,0
+,5692,667,3019,7265,6679
+,8856,520,3683,9869,5672
+,1125,7161,6133,8447,7934
+,9268,8053,5852,3599,1146
+,7470,7015,9953,1285,9849
-,1707,0,0,0,0
-,9335,0,0,0,0
-,3183,0,0,0,0
+,9216,1114,4801,7601,4007
+,6062,1316,1185,5885,7187
-,6448,0,0,0,0
-,5569,0,0,0,0
-,902,0,0,0,0
+,1556,9424,7402,6302,471
+,9966,1508,4389,1995,2195
-,6591,0,0,0,0
+,6540,8553,6954,1774,8256
-,9839,0,0,0,0
+,9868,201,4068,8719,8391
+,892,6316,2222,6282,3699
-,2100,0,0,0,0
-,9248,0,0,0,0
+,3597,9986,8682,2142,2547
+,8782,3304,9921,671,5871
-,3907,0,0,0,0
-,2994,0,0,0,0
-,9227,0,0,0,0
+,3181,6503,3125,6449,173
+,9253,8145,6080,5745,2698
-,1489,0,0,0,0
+,1607,7987,1742,625,6291
-,8968,0,0,0,0
-,638,0,0,0,0
-,3416,0,0,0,0
+,6429,5711,2352,7655,6056
-,7109,0,0,0,0
+,733,4585,1725,6376,2685
-,9545,0,0,0,0
+,291,2350,1467,965,4552
-,2935,0,0,0,0
-,1560,0,0,0,0
+,5999,4657,3675,5539,745
-,6190,0,0,0,0
+,2777,4922,7419,6934,1323
+,5929,9321,9055,4541,8719
-,5565,0,0,0,0
-,1669,0,0,0,0
+,6271,574,3529,7614,8969
+,5167,5803,4453,7314,6159
-,3521,0,0,0,0
+,8436,4667,3657,3962,7907
-,2919,0,0,0,0
+,7282,474,7812,6412,8923
+,5620,7806,9455,9213,3827
-,8942,0,0,0,0
-,5021,0,0,0,0
+,2259,1786,7348,6861,4682
-,5538,0,0,0,0
+,8264,8601,9663,7169,739
+,2132,8197,1187,2207,1250
-,3964,0,0,0,0
+,3370,4164,8525,9964,1173
+,7506,6598,8165,7348,8742
+,2382,5165,4689,3173,8358
-,2182,0,0,0,0
+,5786,4969,2913,2560,9377
+,1843,3111,6111,4955,4016
-,8392,0,0,0,0
-,9829,0,0,0,0
+,1185,8691,5315,2365,4734
+,7997,730,4830,2442,1690
+,7413,6655,8705,3972,7337
-,8958,0,0,0,0
+,4836,826,8310,7999,8029
-,9909,0,0,0,0
+,3198,8331,3846,6036,1318
-,5386,0,0,0,0
+,9026,6688,7690,701,4231
+,3366,5126,4497,5844,7475
+,3726,3175,6633,4089,342
-,4092,0,0,0,0
+,9732,7158,3832,5230,3900
+,248,981,4205,3034,7355
+,9606,8887,9237,4816,6222
+,184,8525,831,7700,7934
+,9812,7896,7321,9415,3495
-,5070,0,0,0,0
+,3282,2341,2001,416,3346
-,3395,0,0,0,0
-,7095,0,0,0,0
+,5927,7603,9530,6530,8969
+,431,6087,4599,5505,7304
+,2567,1767,1680,3775,549
-,7664,0,0,0,0
-,4053,0,0,0,0
-,7545,0,0,0,0
+,1223,9263,6540,4283,2528
-,2377,0,0,0,0
+,850,8875,6061,1862,2219
-,835,0,0,0,0
-,6368,0,0,0,0
+,6130,4307,4765,9898,656
-,4576,0,0,0,0
+,3398,4184,7351,1323,5491
+,9442,7242,9597,2090,6821
+,4660,1939,3381,2984,3075
+,488,737,1740,6508,253
+,81,6217,9480,1094,1192
+,9844,1230,9007,7940,1970
+,6334,3749,2101,6070,189
+,8568,9630,7506,4336,9834
+,3509,9837,9458,8374,37
-,3529,0,0,0,0
-,3776,0,0,0,0
+,8095,4115,691,7931,9721
+,8439,5100,2479,370,7516
+,7131,8222,8447,4458,643
+,2096,325,1468,4760,2290
-,1324,0,0,0,0
-,4519,0,0,0,0
-,1600,0,0,0,0
+,8203,6140,2359,3989,9420
+,8787,8667,7223,4899,7885
+,624,9779,7254,9082,4211
+,314,4830,5322,4949,8155
+,6018,2879,5352,6252,6375
+,938,8679,8153,7194,3464
+,5293,2503,5238,5701,3034
-,9530,0,0,0,0
+,793,4196,9752,3705,4556
+,1123,3940,9376,9030,6383
+,811,5144,347,1030,9270
-,4128,0,0,0,0
-,6684,0,0,0,0
-,1400,0,0,0,0
-,5928,0,0,0,0
+,7850,6861,5831,211,8436
-,9758,0,0,0,0
+,9743,1039,6373,5001,2837
-,6647,0,0,0,0
-,3575,0,0,0,0
+,2845,9107,8051,3174,6015
-,4283,0,0,0,0
-,8351,0,0,0,0
+,7174,6109,9472,3157,8914
+,8926,2372,4638,1174,5955
-,6733,0,0,0,0
+,7351,2406,185,9575,3221
-,2406,0,0,0,0
-,9908,0,0,0,0
-,7681,0,0,0,0
+,3715,666,5143,6928,6208
-,6412,0,0,0,0
-,5146,0,0,0,0
+,2124,5651,4777,2505,2081
+,6951,5296,9876,151,5192
-,29,0,0,0,0
-,9870,0,0,0,0
+,3941,2854,1186,8961,8970
+,1751,2591,7613,3210,39
-,2505,0,0,0,0
+,4507,6509,8653,7603,6234
-,8432,0,0,0,0
-,5660,0,0,0,0
-,1020,0,0,0,0
+,1236,6660,1010,2922,731
-,2341,0,0,0,0
+,2948,9023,4513,9562,8327
+,4730,8732,743,4158,4169
-,5300,0,0,0,0
-,1523,0,0,0,0
+,2912,9821,412,5916,3184
+,9718,7876,4002,3108,7617
+,757,8646,7808,5887,228
-,2051,0,0,0,0
-,277,0,0,0,0
-,7826,0,0,0,0
-,8523,0,0,0,0
-,3409,0,0,0,0
-,5868,0,0,0,0
+,1047,910,258,1433,1642
-,3512,0,0,0,0
+,6119,7848,2661,5768,2545
-,7401,0,0,0,0
+,4559,9770,3402,9281,5945
-,7247,0,0,0,0
+,7859,4158,6292,818,648
+,317,5995,1629,4314,4722
-,122,0,0,0,0
-,3120,0,0,0,0
+,4568,373,8489,8460,1336
+,4492,6899,838,3225,8666
+,1667,9080,9467,5891,1899
+,2674,2968,1864,593,5628
-,4247,0,0,0,0
-,252,0,0,0,0
+,9997,3807,7269,3329,3145
+,150,6598,6016,7880,6166
+,6671,281,244,8404,5703
+,7302,1864,1802,3594,5267
+,3873,6320,4033,3807,4868
-,4998,0,0,0,0
-,1410,0,0,0,0
+,6525,6906,7313,383,9838
-,4438,0,0,0,0
+,9136,9786,2280,7393,597
-,3149,0,0,0,0
-,9447,0,0,0,0
-,769,0,0,0,0
+,4266,6941,9054,7795,8728
-,9889,0,0,0,0
-,6292,0,0,0,0
-,2696,0,0,0,0
+,1966,2004,5493,2106,7923
+,3945,8965,9643,3553,9780
-,5440,0,0,0,0
+,73,5406,6857,888,1216
+,7340,2275,217,9917,9754
+,3592,8766,2366,567,4603
-,7877,0,0,0,0
-,4704,0,0,0,0
+,6392,7670,501,9868,8550
-,2855,0,0,0,0
-,387,0,0,0,0
+,8501,9375,3550,2013,5044
+,897,934,4963,2935,4487
-,9015,0,0,0,0
-,7362,0,0,0,0
-,7294,0,0,0,0
-,9522,0,0,0,0
+,1526,8900,9599,8739,6841
+,3986,3027,7925,3730,8911
+,2250,5423,358,7722,3139
-,1869,0,0,0,0
+,5401,4371,8986,3355,1030
-,4810,0,0,0,0
-,795,0,0,0,0
-,385,0,0,0,0
-,716,0,0,0,0
+,9845,1924,6429,8677,1889
+,3043,4414,7927,5574,7732
+,9550,3962,1250,7577,6726
+,96,6914,4179,1277,9995
-,4895,0,0,0,0
+,1404,547,9880,5188,2179
-,336,0,0,0,0
+,6912,2300,6527,7665,7097
-,3307,0,0,0,0
-,8463,0,0,0,0
+,8261,6554,9853,4042,7429
+,2562,2527,9790,1138,7556
+,7960,5157,8774,6650,8597
+,5820,8107,2024,8049,7754
-,5556,0,0,0,0
+,7341,546,4503,3657,3844
+,4898,4457,9341,9041,4857
+,4665,8536,7253,4479,369
-,6924,0,0,0,0
+,908,4015,8835,212,7351
+,469,4299,1217,6429,1530
+,7010,2778,4969,2145,4758
+,4063,2606,7526,9407,3061
-,3286,0,0,0,0
-,3832,0,0,0,0
-,3149,0,0,0,0
+,8462,4522,4427,6542,460
-,7916,0,0,0,0
+,1856,9942,7079,1065,2922
+,5320,9275,502,6970,1048
+,7533,8416,31,5535,6169
-,8822,0,0,0,0
+,4311,1986,1876,5809,8540
-,5649,0,0,0,0
-,3964,0,0,0,0
+,2047,8987,9956,9967,2370
+,5471,1361,997,3486,3153
-,5238,0,0,0,0
+,310,1967,7100,3820,2756
+,970,1019,4661,7507,5898
-,6493,0,0,0,0
-,100,0,0,0,0
+,2569,4001,1298,4745,8631
+,4025,7893,3322,56,7235
-,818,0,0,0,0
-,7262,0,0,0,0
-,6385,0,0,0,0
+,2368,7604,8574,349,3031
-,4639,0,0,0,0
+,4816,4681,4904,501,8815
+,1840,5624,7821,676,686
-,9367,0,0,0,0
+,3974,2894,5135,658,9190
+,2848,7279,5561,4637,8813
+,6941,4827,3635,7738,3181
+,7306,9492,4519,1939,1613
-,8175,0,0,0,0
+,697,1382,4342,1894,6349
+,5795,3328,7328,1626,5705
+,6269,5769,6012,2180,3070
+,9803,9584,7369,9660,9245
-,5177,0,0,0,0
-,4489,0,0,0,0
+,2370,2507,3018,1058,9634
+,4717,795,7089,4774,7439
-,2829,0,0,0,0
-,9353,0,0,0,0
-,6418,0,0,0,0
+,1202,6739,9560,612,3073
+,5230,8704,5303,9356,1120
+,1165,5527,1171,4421,3895
-,7542,0,0,0,0
-,669,0,0,0,0
-,9209,0,0,0,0
-,3725,0,0,0,0
-,4849,0,0,0,0
-,9539,0,0,0,0
+,6448,1739,4407,8226,1157
-,3852,0,0,0,0
+,1159,6547,6390,5526,8267
-,5962,0,0,0,0
+,9305,705,9159,269,1673
-,1209,0,0,0,0
